Scenario,Approach,parameter,Iteration,Country,Club,tag,EV,EV_previous_round,Max_Iteration,Bool
Scenario_D,Idealist,qxw,20,nafr,inside,non-producer,19.8461532592773,38.8665962219238,24,No
Scenario_D,Diplomatic,qo,17,drc,outside,producer,-6.3249340057373,-2.42750930786133,24,No
Scenario_D,Diplomatic,qo,7,uk,inside,non-producer,-309.915252685547,-167.006240844727,24,No
Scenario_D,Idealist,qo,20,newzealand,inside,non-producer,89.4679412841797,148.787399291992,24,No
Scenario_D,Diplomatic,qxw,19,paraguay,inside,producer,-17.2165622711182,-6.86718511581421,24,No
Scenario_D,Diplomatic,qo,0,nafr,outside,non-producer,13.0417613983154,0,24,No
Scenario_D,Realistic_wo_china,qo,6,china,outside,non-producer,-101.991149902344,27.7805843353271,7,No
Scenario_D,Diplomatic,qes,8,mozambique,inside,non-producer,-20.2340068817139,-2.61837220191956,20,No
Scenario_D,Realistic_wo_china,qes,1,ghana,outside,producer,-60.740650177002,-45.2667503356934,16,No
Scenario_D,Idealist,qes,11,madagascar,outside,non-producer,-16.5624561309814,-33.6914901733398,24,No
Scenario_D,Idealist,qo,8,malasya,outside,producer,49.9432945251465,53.8994064331055,24,No
Scenario_D,Diplomatic,qxw,0,india,outside,non-producer,36.3988990783691,0,24,No
Scenario_D,Diplomatic,qo,21,venezuela,outside,non-producer,-0.183036491274834,-12.8030967712402,24,No
Scenario_D,Realistic_wi_china,qxw,3,cafr,outside,non-producer,-12.2642860412598,-7.23454189300537,7,No
Scenario_D,Realistic_wi_china,qo,14,mozambique,inside,non-producer,-1.96536111831665,10.8732967376709,24,No
Scenario_D,Realistic_wi_china,qo,12,mozambique,inside,non-producer,14.5686883926392,-8.19788455963135,24,No
Scenario_D,Diplomatic,qes,2,seasia,outside,non-producer,274.194976806641,519.835205078125,20,No
Scenario_D,Idealist,qo,11,india,inside,non-producer,-168.660766601562,-15.1251945495605,24,No
Scenario_D,Realistic_wi_china,qo,15,eastasia,outside,non-producer,1.90494441986084,-32.7453536987305,24,No
Scenario_D,Realistic_wo_china,qes,0,bolivia,outside,producer,-1.96027779579163,0,16,No
Scenario_D,Diplomatic,qes,9,nafr,outside,non-producer,473.4794921875,147.754104614258,20,No
Scenario_D,Idealist,qo,8,nigeria,inside,non-producer,-38.9568786621094,-9.33842468261719,24,No
Scenario_D,Realistic_wi_china,qo,18,safr,outside,non-producer,-40.1208801269531,-65.6259765625,24,No
Scenario_D,Diplomatic,qxw,8,angola,outside,producer,-3.9750714302063,-3.08202362060547,24,No
Scenario_D,Realistic_wi_china,qes,9,japan,outside,non-producer,355.330657958984,392.063537597656,10,No
Scenario_D,Diplomatic,qo,22,mena,outside,non-producer,-1772.46655273438,-130.543548583984,24,No
Scenario_D,Diplomatic,qxw,15,eastasia,outside,non-producer,-10.1633682250977,-20.5901889801025,24,No
Scenario_D,Realistic_wi_china,qo,12,myanmar,outside,non-producer,-5.26780080795288,-26.5754089355469,24,No
Scenario_D,Idealist,qxw,17,mexico,inside,non-producer,83.2858200073242,50.9453086853027,24,No
Scenario_D,Realistic_wo_china,qes,7,safr,outside,non-producer,-18.3165264129639,-18.4373550415039,16,No
Scenario_D,Diplomatic,qxw,11,drc,outside,producer,-1.44434726238251,-1.90293371677399,24,No
Scenario_D,Diplomatic,qes,11,myanmar,outside,non-producer,-48.9013900756836,-50.8347625732422,20,No
Scenario_D,Diplomatic,qxw,7,indonesia,outside,producer,41.0390167236328,54.7275466918945,24,No
Scenario_D,Realistic_wi_china,qo,11,angola,outside,producer,-6.91357421875,-2.179283618927,24,No
Scenario_D,Diplomatic,qes,2,bolivia,inside,producer,206.865936279297,179.570877075195,20,No
Scenario_D,Realistic_wi_china,qo,9,cafr,outside,non-producer,-8.41715812683105,-15.3077850341797,24,No
Scenario_D,Idealist,qes,1,angola,outside,producer,14.9726686477661,-0.492655992507935,24,No
Scenario_D,Realistic_wo_china,qo,2,nafr,outside,non-producer,-99.9390106201172,-126.464859008789,7,No
Scenario_D,Diplomatic,qxw,8,russia,outside,non-producer,57.3164825439453,11.6068382263184,24,No
Scenario_D,Realistic_wo_china,qes,5,mexico,inside,non-producer,73.5272598266602,65.5383224487305,16,No
Scenario_D,Realistic_wo_china,qxw,1,seasia,outside,non-producer,49.1413497924805,61.8482131958008,7,No
Scenario_D,Idealist,qxw,23,bolivia,outside,producer,-4.16229486465454,-4.88649702072144,24,No
Scenario_D,Realistic_wi_china,qo,10,japan,inside,non-producer,-64.4072189331055,-115.482818603516,24,No
Scenario_D,Realistic_wi_china,qo,0,eu27,inside,non-producer,76.2179565429688,0,24,No
Scenario_D,Diplomatic,qo,13,mexico,inside,non-producer,135.222412109375,-22.0860214233398,24,No
Scenario_D,Idealist,qes,2,paraguay,outside,producer,21.5506248474121,135.697738647461,24,No
Scenario_D,Realistic_wo_china,qo,1,seasia,outside,non-producer,-177.982269287109,61.8482131958008,7,No
Scenario_D,Realistic_wi_china,qxw,6,russia,outside,non-producer,-6.87806272506714,-6.83329629898071,7,No
Scenario_D,Realistic_wi_china,qo,16,paraguay,outside,producer,-499.160888671875,-8.8643741607666,24,No
Scenario_D,Diplomatic,qxw,14,india,outside,non-producer,18.3869209289551,36.6469421386719,24,No
Scenario_D,Idealist,qo,19,argentina,outside,producer,-2444.0927734375,129.043167114258,24,No
Scenario_D,Realistic_wo_china,qo,3,latinamer,outside,non-producer,-186.138900756836,-216.127593994141,7,No
Scenario_D,Idealist,qes,21,korea,inside,non-producer,592.252136230469,346.723846435547,24,No
Scenario_D,Realistic_wo_china,qxw,6,china,outside,non-producer,-14.4587850570679,-4.11041307449341,7,No
Scenario_D,Idealist,qes,1,efta,inside,non-producer,135.944122314453,-12.0317697525024,24,No
Scenario_D,Idealist,qes,22,eastasia,inside,non-producer,184.183975219727,225.670776367188,24,No
Scenario_D,Realistic_wi_china,qes,3,russia,outside,non-producer,191.151306152344,187.209930419922,10,No
Scenario_D,Idealist,qo,5,ivorycoast,outside,producer,-675.516967773438,-2103.64965820312,24,No
Scenario_D,Idealist,qxw,18,angola,outside,producer,-1.55302810668945,-1.54911053180695,24,No
Scenario_D,Diplomatic,qxw,19,peru,inside,producer,-68.6596298217773,-42.0869369506836,24,No
Scenario_D,Diplomatic,qo,10,argentina,outside,producer,-2560.8017578125,69.6103057861328,24,No
Scenario_D,Diplomatic,qxw,15,argentina,inside,producer,54.1613082885742,99.1783447265625,24,No
Scenario_D,Idealist,qxw,9,ghana,outside,producer,-123.246429443359,-121.95849609375,24,No
Scenario_D,Diplomatic,qo,21,china,outside,non-producer,164.05436706543,-407.588562011719,24,No
Scenario_D,Diplomatic,qxw,3,seasia,outside,non-producer,-59.9814758300781,-18.3835506439209,24,No
Scenario_D,Realistic_wo_china,qo,5,oceania,inside,non-producer,-37.2199325561523,45.4440002441406,7,No
Scenario_D,Diplomatic,qes,7,wafr,outside,non-producer,-16.4401721954346,-24.5533466339111,20,No
Scenario_D,Diplomatic,qes,1,madagascar,outside,non-producer,12.324107170105,2.19654989242554,20,No
Scenario_D,Realistic_wi_china,qo,21,paraguay,outside,producer,6.57563257217407,-8.54576110839844,24,No
Scenario_D,Realistic_wo_china,qo,4,paraguay,outside,producer,-504.568969726562,-31.4926700592041,7,No
Scenario_D,Diplomatic,qo,11,bolivia,outside,producer,-3360.58471679688,20373.990234375,24,No
Scenario_D,Realistic_wi_china,qo,5,newzealand,inside,non-producer,63.2059173583984,74.6763000488281,24,No
Scenario_D,Idealist,qxw,19,uruguay,inside,non-producer,18.0997638702393,13.7460737228394,24,No
Scenario_D,Idealist,qes,7,newzealand,outside,non-producer,-269.276824951172,-120.435478210449,24,No
Scenario_D,Idealist,qes,11,brasil,inside,producer,-1271.71435546875,-1405.38427734375,24,No
Scenario_D,Diplomatic,qo,8,mexico,inside,non-producer,209.938461303711,130.219482421875,24,No
Scenario_D,Diplomatic,qes,11,eu27,inside,non-producer,1924.548828125,1654.48010253906,20,No
Scenario_D,Realistic_wi_china,qo,13,brasil,outside,producer,98.0888366699219,290.052703857422,24,No
Scenario_D,Realistic_wo_china,qxw,2,nigeria,outside,non-producer,-12.2750186920166,3.38253831863403,7,No
Scenario_D,Diplomatic,qxw,18,madagascar,inside,non-producer,-4.93888092041016,9.47181510925293,24,No
Scenario_D,Realistic_wi_china,qxw,2,japan,outside,non-producer,56.8856964111328,-72.9213027954102,7,No
Scenario_D,Diplomatic,qes,5,korea,outside,non-producer,458.059783935547,408.340667724609,20,No
Scenario_D,Realistic_wi_china,qo,19,madagascar,inside,non-producer,19.6084365844727,-9.53244209289551,24,No
Scenario_D,Diplomatic,qes,5,canada,inside,non-producer,64.0591049194336,35.6394538879395,20,No
Scenario_D,Realistic_wi_china,qo,17,mena,outside,non-producer,-55.8956680297852,-172.621490478516,24,No
Scenario_D,Diplomatic,qxw,23,bolivia,inside,producer,-8.02282333374023,-8.04717254638672,24,No
Scenario_D,Realistic_wi_china,qes,7,mozambique,inside,non-producer,9.85170555114746,10.6729869842529,10,No
Scenario_D,Realistic_wi_china,qo,23,mena,outside,non-producer,-172.621490478516,-50.5949401855469,24,No
Scenario_D,Realistic_wo_china,qes,5,venezuela,outside,non-producer,1.01637172698975,22.8297462463379,16,No
Scenario_D,Realistic_wo_china,qes,8,russia,outside,non-producer,55.5060005187988,124.948165893555,16,No
Scenario_D,Diplomatic,qxw,17,china,outside,non-producer,-22.5125732421875,-61.6246719360352,24,No
Scenario_D,Realistic_wo_china,qo,0,nafr,outside,non-producer,13.0417613983154,0,7,No
Scenario_D,Diplomatic,qxw,1,canada,outside,non-producer,68.05712890625,27.3234519958496,24,No
Scenario_D,Diplomatic,qes,12,nigeria,outside,non-producer,54.1709785461426,58.0910491943359,20,No
Scenario_D,Realistic_wi_china,qes,6,paraguay,inside,producer,170.089569091797,168.111404418945,10,No
Scenario_D,Diplomatic,qes,10,argentina,inside,producer,-305.480712890625,-339.389373779297,20,No
Scenario_D,Diplomatic,qes,2,newzealand,inside,non-producer,-124.059982299805,-170.87126159668,20,No
Scenario_D,Diplomatic,qo,14,peru,outside,producer,-5070.84765625,-222.338363647461,24,No
Scenario_D,Realistic_wo_china,qxw,2,cafr,outside,non-producer,-12.0816802978516,-2.89834427833557,7,No
Scenario_D,Realistic_wi_china,qo,1,mexico,outside,non-producer,50.8404808044434,-1.99831199645996,24,No
Scenario_D,Diplomatic,qo,5,argentina,outside,producer,261.069641113281,-2547.6572265625,24,No
Scenario_D,Idealist,qxw,1,mexico,outside,non-producer,36.0434036254883,-1.99831199645996,24,No
Scenario_D,Idealist,qo,22,efta,inside,non-producer,-85.6996917724609,-58.4387092590332,24,No
Scenario_D,Realistic_wo_china,qo,2,bolivia,outside,producer,-1.42530393600464,0.970333576202393,7,No
Scenario_D,Idealist,qxw,20,japan,inside,non-producer,-48.4321174621582,-209.251937866211,24,No
Scenario_D,Realistic_wo_china,qes,12,eastasia,outside,non-producer,15.3750886917114,-1.13908541202545,16,No
Scenario_D,Idealist,qo,6,newzealand,inside,non-producer,32.8597984313965,44.5711822509766,24,No
Scenario_D,Diplomatic,qes,0,myanmar,outside,non-producer,-0.361648470163345,0,20,No
Scenario_D,Realistic_wi_china,qes,9,latinamer,outside,non-producer,-594.459594726562,-604.328674316406,10,No
Scenario_D,Diplomatic,qxw,2,nafr,outside,non-producer,-53.7750930786133,-12.5760545730591,24,No
Scenario_D,Realistic_wi_china,qo,14,korea,outside,non-producer,-54.903450012207,9.0329761505127,24,No
Scenario_D,Idealist,qo,19,angola,inside,producer,-31.5432090759277,-5.46567821502686,24,No
Scenario_D,Idealist,qxw,13,madagascar,outside,non-producer,7.46532344818115,12.9691362380981,24,No
Scenario_D,Idealist,qxw,5,ivorycoast,outside,producer,-892.533020019531,-1056.06188964844,24,No
Scenario_D,Idealist,qxw,1,japan,inside,non-producer,-85.7955017089844,5.83104515075684,24,No
Scenario_D,Diplomatic,qxw,3,paraguay,inside,producer,-17.2165622711182,-6.75850629806519,24,No
Scenario_D,Realistic_wi_china,qes,2,oceania,outside,non-producer,-12.3418531417847,6.90788793563843,10,No
Scenario_D,Idealist,qxw,16,mena,inside,non-producer,45.2348899841309,-43.6486663818359,24,No
Scenario_D,Diplomatic,qxw,8,uk,outside,non-producer,-223.032043457031,-231.361633300781,24,No
Scenario_D,Idealist,qo,8,argentina,outside,producer,605.816345214844,153.222549438477,24,No
Scenario_D,Idealist,qo,22,angola,inside,producer,-19.591911315918,-2.55389404296875,24,No
Scenario_D,Idealist,qes,3,colombia,inside,producer,-218.638092041016,-88.3325119018555,24,No
Scenario_D,Idealist,qo,12,mena,inside,non-producer,-455.817077636719,-107.589508056641,24,No
Scenario_D,Idealist,qxw,11,nigeria,inside,non-producer,14.2432422637939,14.153636932373,24,No
Scenario_D,Diplomatic,qo,19,wafr,inside,non-producer,0.460315704345703,-45.671989440918,24,No
Scenario_D,Diplomatic,qo,7,mozambique,inside,non-producer,20.4258460998535,-5.7424430847168,24,No
Scenario_D,Diplomatic,qes,8,madagascar,inside,non-producer,2.35149168968201,3.11506080627441,20,No
Scenario_D,Idealist,qes,13,china,inside,non-producer,5721.583984375,5345.30712890625,24,No
Scenario_D,Realistic_wo_china,qo,2,seasia,outside,non-producer,-68.9563903808594,-177.982269287109,7,No
Scenario_D,Idealist,qxw,5,eu27,inside,non-producer,263.174041748047,493.441497802734,24,No
Scenario_D,Realistic_wo_china,qes,14,angola,outside,producer,6.21668434143066,7.63786649703979,16,No
Scenario_D,Idealist,qes,2,canada,inside,non-producer,-197.019149780273,-81.9322204589844,24,No
Scenario_D,Diplomatic,qo,14,seasia,outside,non-producer,-459.362030029297,-743.072143554688,24,No
Scenario_D,Realistic_wo_china,qes,4,malasya,outside,producer,-9.63454627990723,58.1225662231445,16,No
Scenario_D,Diplomatic,qo,2,mena,outside,non-producer,-35.1816482543945,-1578.88781738281,24,No
Scenario_D,Realistic_wi_china,qes,2,canada,outside,non-producer,39.9648742675781,8.02540397644043,10,No
Scenario_D,Diplomatic,qes,16,mexico,inside,non-producer,-204.953796386719,-211.952896118164,20,No
Scenario_D,Idealist,qes,5,china,inside,non-producer,5651.396484375,5270.30615234375,24,No
Scenario_D,Diplomatic,qo,9,nafr,inside,non-producer,69.6312713623047,-46.2457046508789,24,No
Scenario_D,Diplomatic,qxw,21,china,outside,non-producer,-22.5125732421875,-61.6246719360352,24,No
Scenario_D,Realistic_wi_china,qo,19,eu27,inside,non-producer,-510.027160644531,-54.9910430908203,24,No
Scenario_D,Diplomatic,qes,8,oceania,outside,non-producer,-60.0943794250488,-84.2405014038086,20,No
Scenario_D,Realistic_wo_china,qes,8,indonesia,outside,producer,21.0271263122559,23.6224327087402,16,No
Scenario_D,Realistic_wi_china,qo,1,eastasia,outside,non-producer,-55.4292640686035,-1.78606986999512,24,No
Scenario_D,Idealist,qo,18,canada,inside,non-producer,-48.5162811279297,308.67578125,24,No
Scenario_D,Idealist,qes,3,russia,inside,non-producer,249.566390991211,180.592590332031,24,No
Scenario_D,Realistic_wo_china,qes,15,indonesia,outside,producer,21.5254211425781,44.7861976623535,16,No
Scenario_D,Idealist,qes,15,india,outside,non-producer,1556.51794433594,918.205932617188,24,No
Scenario_D,Diplomatic,qxw,11,safr,outside,non-producer,-21.7522163391113,-11.4234533309937,24,No
Scenario_D,Idealist,qo,18,ghana,outside,producer,-60.0437126159668,-2415.00927734375,24,No
Scenario_D,Realistic_wi_china,qo,6,myanmar,outside,non-producer,-29.6421051025391,-34.6540145874023,24,No
Scenario_D,Realistic_wi_china,qo,7,oceania,outside,non-producer,-141.708557128906,-117.410720825195,24,No
Scenario_D,Realistic_wo_china,qxw,0,restofworld,outside,non-producer,17.8491592407227,0,7,No
Scenario_D,Realistic_wo_china,qes,2,indonesia,outside,producer,21.399320602417,32.9250450134277,16,No
Scenario_D,Diplomatic,qes,15,ivorycoast,outside,producer,41.475341796875,65.6423797607422,20,No
Scenario_D,Idealist,qxw,11,myanmar,inside,non-producer,10.258487701416,10.240291595459,24,No
Scenario_D,Realistic_wi_china,qo,23,cafr,outside,non-producer,-11.886100769043,-8.41715812683105,24,No
Scenario_D,Diplomatic,qxw,19,canada,outside,non-producer,7.70427894592285,17.1834774017334,24,No
Scenario_D,Idealist,qes,9,nigeria,inside,non-producer,94.9579162597656,89.2112274169922,24,No
Scenario_D,Diplomatic,qes,12,southasia,outside,non-producer,231.939529418945,233.044097900391,20,No
Scenario_D,Idealist,qes,14,peru,inside,producer,-132.142318725586,-227.017028808594,24,No
Scenario_D,Diplomatic,qo,19,mexico,inside,non-producer,132.184204101562,-43.151309967041,24,No
Scenario_D,Idealist,qxw,12,uruguay,inside,non-producer,18.0997638702393,13.7460737228394,24,No
Scenario_D,Idealist,qxw,10,restofworld,inside,non-producer,89.7637786865234,126.775100708008,24,No
Scenario_D,Realistic_wo_china,qxw,2,latinamer,outside,non-producer,-183.118621826172,-16.3304119110107,7,No
Scenario_D,Idealist,qo,16,myanmar,outside,non-producer,-3.67113399505615,39.0333213806152,24,No
Scenario_D,Realistic_wo_china,qes,11,uruguay,outside,non-producer,-3.5124683380127,-0.930752396583557,16,No
Scenario_D,Realistic_wo_china,qes,11,ghana,outside,producer,-51.642162322998,-32.8175964355469,16,No
Scenario_D,Realistic_wi_china,qo,1,southasia,outside,non-producer,-58.8303756713867,3.00068831443787,24,No
Scenario_D,Realistic_wo_china,qes,4,eastasia,outside,non-producer,87.7793121337891,73.4157257080078,16,No
Scenario_D,Diplomatic,qxw,12,paraguay,outside,producer,-200.091323852539,-17.2165622711182,24,No
Scenario_D,Idealist,qo,12,eu27,inside,non-producer,-675.653686523438,162.186111450195,24,No
Scenario_D,Idealist,qes,12,china,inside,non-producer,5345.30712890625,5718.96484375,24,No
Scenario_D,Idealist,qxw,0,china,outside,non-producer,20.4911212921143,0,24,No
Scenario_D,Diplomatic,qxw,15,efta,outside,non-producer,-95.2935638427734,-50.6998596191406,24,No
Scenario_D,Idealist,qxw,3,ivorycoast,inside,producer,-840.647827148438,-498.577880859375,24,No
Scenario_D,Idealist,qes,19,argentina,inside,producer,-1196.12634277344,-593.813781738281,24,No
Scenario_D,Diplomatic,qo,4,seasia,outside,non-producer,-859.060974121094,-303.324188232422,24,No
Scenario_D,Realistic_wi_china,qo,22,seasia,outside,non-producer,-175.917358398438,-238.191223144531,24,No
Scenario_D,Idealist,qo,17,paraguay,outside,producer,-471.087677001953,-129.632629394531,24,No
Scenario_D,Idealist,qes,5,mexico,inside,non-producer,-477.182922363281,-1083.78894042969,24,No
Scenario_D,Realistic_wi_china,qxw,2,nafr,outside,non-producer,-27.6842460632324,-77.885871887207,7,No
Scenario_D,Realistic_wo_china,qo,3,japan,outside,non-producer,-164.417510986328,4.89166116714478,7,No
Scenario_D,Realistic_wi_china,qxw,2,safr,outside,non-producer,-31.1580276489258,-11.3947677612305,7,No
Scenario_D,Diplomatic,qes,16,uk,inside,non-producer,575.712280273438,566.235412597656,20,No
Scenario_D,Diplomatic,qes,13,oceania,outside,non-producer,-172.525665283203,-157.671630859375,20,No
Scenario_D,Idealist,qxw,0,argentina,outside,producer,-3.72432470321655,0,24,No
Scenario_D,Realistic_wi_china,qo,2,argentina,outside,producer,86.4241485595703,262.644836425781,24,No
Scenario_D,Realistic_wo_china,qo,6,madagascar,inside,non-producer,-13.9950103759766,9.05290603637695,7,No
Scenario_D,Diplomatic,qo,19,eafr,inside,non-producer,147.8369140625,-113.372802734375,24,No
Scenario_D,Idealist,qes,3,mexico,outside,non-producer,-440.39697265625,-343.779266357422,24,No
Scenario_D,Idealist,qes,4,korea,inside,non-producer,506.85791015625,392.896667480469,24,No
Scenario_D,Realistic_wo_china,qes,15,bolivia,outside,producer,-14.194878578186,-8.88831329345703,16,No
Scenario_D,Diplomatic,qxw,6,southasia,outside,non-producer,-9.03918361663818,3.55431246757507,24,No
Scenario_D,Idealist,qxw,15,ivorycoast,outside,producer,-998.859985351562,-1055.0673828125,24,No
Scenario_D,Idealist,qo,4,ivorycoast,outside,producer,-2103.64965820312,-882.874877929688,24,No
Scenario_D,Diplomatic,qxw,14,canada,outside,non-producer,17.1834774017334,7.70427894592285,24,No
Scenario_D,Realistic_wo_china,qo,6,indonesia,outside,producer,42.6568603515625,43.2511749267578,7,No
Scenario_D,Idealist,qo,16,ivorycoast,outside,producer,-690.521850585938,-696.283081054688,24,No
Scenario_D,Realistic_wo_china,qes,11,mozambique,outside,non-producer,-7.62788438796997,-8.86600494384766,16,No
Scenario_D,Diplomatic,qo,20,colombia,outside,producer,-5477.125,-98.3424758911133,24,No
Scenario_D,Idealist,qes,15,cafr,inside,non-producer,30.1522083282471,39.8188629150391,24,No
Scenario_D,Realistic_wo_china,qxw,5,india,outside,non-producer,33.9636459350586,25.1569957733154,7,No
Scenario_D,Realistic_wo_china,qxw,1,uk,outside,non-producer,-128.814758300781,-17.1693744659424,7,No
Scenario_D,Realistic_wi_china,qo,22,uruguay,inside,non-producer,21.7259674072266,17.4818344116211,24,No
Scenario_D,Idealist,qes,13,mena,inside,non-producer,2276.94580078125,1738.26794433594,24,No
Scenario_D,Diplomatic,qes,11,eastasia,outside,non-producer,193.348693847656,189.583770751953,20,No
Scenario_D,Realistic_wi_china,qes,7,us,outside,non-producer,-133.193786621094,549.722351074219,10,No
Scenario_D,Diplomatic,qo,16,eu27,inside,non-producer,-2352.34912109375,559.921691894531,24,No
Scenario_D,Idealist,qxw,1,efta,inside,non-producer,-35.2880020141602,-12.0317697525024,24,No
Scenario_D,Diplomatic,qo,14,drc,outside,producer,-3.46443748474121,-8.32746505737305,24,No
Scenario_D,Realistic_wo_china,qes,4,cafr,outside,non-producer,-7.29053592681885,-7.75178909301758,16,No
Scenario_D,Diplomatic,qo,23,seasia,outside,non-producer,-175.511291503906,-693.048095703125,24,No
Scenario_D,Realistic_wi_china,qo,20,newzealand,inside,non-producer,58.551700592041,68.2129669189453,24,No
Scenario_D,Diplomatic,qxw,14,colombia,outside,producer,12.0931129455566,-18.1014366149902,24,No
Scenario_D,Realistic_wi_china,qxw,6,cafr,outside,non-producer,-12.2624359130859,-12.2642860412598,7,No
Scenario_D,Realistic_wo_china,qes,15,peru,outside,producer,-111.309089660645,-110.028091430664,16,No
Scenario_D,Realistic_wo_china,qes,1,oceania,inside,non-producer,-26.5014381408691,-0.898221790790558,16,No
Scenario_D,Idealist,qes,13,eastasia,inside,non-producer,225.670776367188,219.257095336914,24,No
Scenario_D,Diplomatic,qo,13,us,outside,non-producer,73.5140762329102,-103.328666687012,24,No
Scenario_D,Diplomatic,qes,9,angola,outside,producer,26.5205135345459,18.38427734375,20,No
Scenario_D,Diplomatic,qxw,20,myanmar,outside,non-producer,6.98948097229004,-6.88617467880249,24,No
Scenario_D,Realistic_wi_china,qes,6,korea,outside,non-producer,182.475463867188,193.369003295898,10,No
Scenario_D,Realistic_wi_china,qo,8,uruguay,inside,non-producer,29.7047309875488,17.5151977539062,24,No
Scenario_D,Realistic_wi_china,qo,5,argentina,outside,producer,75.1040496826172,94.7364807128906,24,No
Scenario_D,Idealist,qes,18,paraguay,inside,producer,49.0821113586426,12.8825712203979,24,No
Scenario_D,Idealist,qo,0,myanmar,outside,non-producer,-0.361648470163345,0,24,No
Scenario_D,Idealist,qes,1,restofworld,inside,non-producer,-329.412048339844,17.8491592407227,24,No
Scenario_D,Diplomatic,qes,17,efta,outside,non-producer,133.093643188477,142.826354980469,20,No
Scenario_D,Realistic_wi_china,qes,6,seasia,outside,non-producer,-192.165023803711,-24.0126399993896,10,No
Scenario_D,Realistic_wo_china,qes,4,mexico,inside,non-producer,65.5383224487305,78.5691375732422,16,No
Scenario_D,Idealist,qxw,20,ivorycoast,inside,producer,-1046.65869140625,-996.601318359375,24,No
Scenario_D,Idealist,qes,0,bolivia,outside,producer,-1.96027779579163,0,24,No
Scenario_D,Realistic_wi_china,qo,4,latinamer,outside,non-producer,-303.908264160156,-365.489868164062,24,No
Scenario_D,Realistic_wi_china,qxw,6,brasil,outside,producer,83.9039154052734,83.318115234375,7,No
Scenario_D,Diplomatic,qes,4,canada,inside,non-producer,35.6394538879395,72.2535858154297,20,No
Scenario_D,Idealist,qo,22,brasil,inside,producer,-265.197021484375,494.089569091797,24,No
Scenario_D,Realistic_wo_china,qxw,1,eu27,inside,non-producer,-133.170166015625,76.2179565429688,7,No
Scenario_D,Diplomatic,qxw,19,argentina,inside,producer,54.1613082885742,99.1783447265625,24,No
Scenario_D,Idealist,qes,10,peru,inside,producer,-130.526306152344,-231.491271972656,24,No
Scenario_D,Idealist,qxw,9,mena,inside,non-producer,45.2348899841309,51.4689140319824,24,No
Scenario_D,Realistic_wi_china,qes,8,canada,outside,non-producer,0.938251256942749,-29.9262256622314,10,No
Scenario_D,Diplomatic,qo,2,uruguay,inside,non-producer,-20.7814865112305,50.5796127319336,24,No
Scenario_D,Diplomatic,qxw,8,ivorycoast,outside,producer,-1044.45068359375,-350.769927978516,24,No
Scenario_D,Diplomatic,qo,11,canada,inside,non-producer,212.458526611328,-8.11775207519531,24,No
Scenario_D,Idealist,qxw,12,brasil,inside,producer,-646.384033203125,-693.409912109375,24,No
Scenario_D,Realistic_wo_china,qo,5,cafr,outside,non-producer,-12.6501712799072,-11.6003723144531,7,No
Scenario_D,Idealist,qo,13,cafr,inside,non-producer,-6.36945152282715,-5.21200597286224e-02,24,No
Scenario_D,Realistic_wo_china,qes,6,nafr,outside,non-producer,-79.0366439819336,-66.8578796386719,16,No
Scenario_D,Realistic_wi_china,qo,7,paraguay,inside,producer,-16.3470783233643,-1.98233103752136,24,No
Scenario_D,Diplomatic,qo,18,drc,outside,producer,-2.82718944549561,-6.3249340057373,24,No
Scenario_D,Idealist,qxw,16,angola,outside,producer,-1.26902711391449,-1.55302810668945,24,No
Scenario_D,Realistic_wo_china,qxw,5,russia,outside,non-producer,7.62347936630249,25.7051010131836,7,No
Scenario_D,Realistic_wo_china,qes,14,indonesia,outside,producer,44.7861976623535,24.9951591491699,16,No
Scenario_D,Realistic_wi_china,qo,17,venezuela,outside,non-producer,-2.56652498245239,-12.1508674621582,24,No
Scenario_D,Idealist,qes,18,myanmar,inside,non-producer,29.6035118103027,5.55348491668701,24,No
Scenario_D,Diplomatic,qxw,13,russia,outside,non-producer,11.6068382263184,57.3164825439453,24,No
Scenario_D,Idealist,qo,17,venezuela,outside,non-producer,-31.160551071167,10.1947994232178,24,No
Scenario_D,Idealist,qes,18,indonesia,inside,producer,-227.313766479492,4504.49951171875,24,No
Scenario_D,Realistic_wi_china,qo,12,nigeria,outside,non-producer,-7.45475912094116,-14.1116123199463,24,No
Scenario_D,Realistic_wo_china,qes,7,venezuela,outside,non-producer,23.2403907775879,21.513011932373,16,No
Scenario_D,Diplomatic,qxw,12,uruguay,inside,non-producer,22.6353874206543,6.47945356369019,24,No
Scenario_D,Idealist,qes,1,canada,inside,non-producer,-81.9322204589844,27.3234519958496,24,No
Scenario_D,Realistic_wi_china,qxw,4,ivorycoast,outside,producer,-1044.5830078125,-373.662109375,7,No
Scenario_D,Realistic_wi_china,qo,6,ghana,outside,producer,-2423.31298828125,-48.1095085144043,24,No
Scenario_D,Idealist,qes,4,argentina,outside,producer,-730.104064941406,-936.825561523438,24,No
Scenario_D,Realistic_wi_china,qo,16,peru,outside,producer,-4803.39208984375,-80.9730682373047,24,No
Scenario_D,Diplomatic,qo,4,malasya,outside,producer,-165.1689453125,58.3207321166992,24,No
Scenario_D,Realistic_wo_china,qo,1,oceania,outside,non-producer,9.83343601226807,-0.898221790790558,7,No
Scenario_D,Realistic_wi_china,qo,3,oceania,outside,non-producer,-141.708557128906,-127.963623046875,24,No
Scenario_D,Idealist,qo,4,malasya,outside,producer,74.697021484375,-77.7993392944336,24,No
