"Country","Iteration","Scenario","Club","EV_previous_round","EV","tag","parameter","Approach","Boreal","Temperate","Tropical"
"angola",4,"Scenario_D","outside",26.7666492462158,23.016752243042,"producer","qes","Diplomatic",-48484.8639965057,-3583.99915229529,0
"angola",5,"Scenario_D","outside",23.016752243042,26.7977142333984,"producer","qes","Diplomatic",-44891.405582428,-3328.83221842348,0
"angola",16,"Scenario_D","outside",25.2400856018066,26.419563293457,"producer","qes","Diplomatic",-47417.1710014344,-3516.84855669737,0
"argentina",0,"Scenario_D","inside",0,-3.72432470321655,"producer","qes","Diplomatic",0,42.7835322916508,49.9558220617473
"argentina",18,"Scenario_D","inside",-342.241577148438,-371.348266601562,"producer","qes","Diplomatic",0,-369949.05757904,-881.921648979186
"argentina",4,"Scenario_D","inside",-366.288879394531,-307.650665283203,"producer","qes","Diplomatic",0,-359291.985034943,-587.715536355975
"argentina",5,"Scenario_D","inside",-307.650665283203,-371.212127685547,"producer","qes","Diplomatic",0,-370087.115287781,-886.028230190284
"argentina",8,"Scenario_D","inside",-370.04296875,-380.483123779297,"producer","qes","Diplomatic",0,-1942.34098494053,846.87800705433
"argentina",14,"Scenario_D","inside",-364.489654541016,-369.911376953125,"producer","qes","Diplomatic",0,-371092.323303223,-899.026006460198
"argentina",10,"Scenario_D","inside",-339.389373779297,-305.480712890625,"producer","qes","Diplomatic",0,-372535.367965698,-989.465326070789
"argentina",2,"Scenario_D","inside",-326.633575439453,-347.056457519531,"producer","qes","Diplomatic",0,-17070.5641508102,323.907203972339
"argentina",16,"Scenario_D","inside",-337.510131835938,-364.489654541016,"producer","qes","Diplomatic",0,-370317.226409913,-897.538423538213
"argentina",3,"Scenario_D","inside",-347.056457519531,-366.288879394531,"producer","qes","Diplomatic",0,-369239.381790161,-866.021633148193
"argentina",17,"Scenario_D","inside",-364.489654541016,-342.241577148438,"producer","qes","Diplomatic",0,-361495.943069457,-659.287035465242
"argentina",12,"Scenario_D","inside",-339.094543457031,-311.030822753906,"producer","qes","Diplomatic",0,-364893.76592636,-778.868168592446
"argentina",6,"Scenario_D","inside",-371.212127685547,-98.2747344970703,"producer","qes","Diplomatic",0,-391716.389656066,-1545.91280221939
"argentina",19,"Scenario_D","inside",-371.348266601562,-371.419036865234,"producer","qes","Diplomatic",0,-369936.761856079,-881.576418876653
"argentina",13,"Scenario_D","inside",-311.030822753906,-364.489654541016,"producer","qes","Diplomatic",0,-370317.226409913,-897.538423538213
"argentina",7,"Scenario_D","outside",-98.2747344970703,-370.04296875,"producer","qes","Diplomatic",0,-371076.592445373,-927.589833736415
"argentina",9,"Scenario_D","inside",-380.483123779297,-339.389373779297,"producer","qes","Diplomatic",0,-374370.995521546,-1031.83880448342
"argentina",15,"Scenario_D","inside",-369.911376953125,-337.510131835938,"producer","qes","Diplomatic",0,-368113.259315491,-839.521110057834
"argentina",11,"Scenario_D","inside",-305.480712890625,-339.094543457031,"producer","qes","Diplomatic",0,-375480.54599762,-1047.16435074806
"argentina",20,"Scenario_D","inside",-371.419036865234,-371.348266601562,"producer","qes","Diplomatic",0,-369949.05757904,-881.921648979186
"argentina",1,"Scenario_D","outside",-3.72432470321655,-326.633575439453,"producer","qes","Diplomatic",0,-376034.295082092,-1073.38356971741
"bolivia",0,"Scenario_D","inside",0,-1.96027779579163,"producer","qes","Diplomatic",-5049.81583356857,-428.616955876351,0
"bolivia",3,"Scenario_D","outside",206.865936279297,191.039108276367,"producer","qes","Diplomatic",2324196.25854492,498271.247863769,0
"bolivia",14,"Scenario_D","outside",190.811065673828,177.686218261719,"producer","qes","Diplomatic",2326747.47085572,498730.667114258,0
"bolivia",12,"Scenario_D","inside",177.833282470703,195.752853393555,"producer","qes","Diplomatic",2324449.52774048,498213.470458985,0
"bolivia",9,"Scenario_D","outside",211.821685791016,191.356048583984,"producer","qes","Diplomatic",2324397.85766602,498435.18447876,0
"bolivia",16,"Scenario_D","inside",-36.9709930419922,190.811065673828,"producer","qes","Diplomatic",2324152.67181396,498283.725738526,0
"bolivia",5,"Scenario_D","inside",-44.6249885559082,190.993927001953,"producer","qes","Diplomatic",2324013.88168335,498282.066345215,0
"bolivia",13,"Scenario_D","inside",195.752853393555,190.811065673828,"producer","qes","Diplomatic",2324152.67181396,498283.725738526,0
"bolivia",17,"Scenario_D","inside",190.811065673828,195.281723022461,"producer","qes","Diplomatic",2323995.90682983,498072.105407716,0
"bolivia",6,"Scenario_D","inside",190.993927001953,196.384429931641,"producer","qes","Diplomatic",2324584.84649658,497949.985504151,0
"bolivia",15,"Scenario_D","inside",177.686218261719,-36.9709930419922,"producer","qes","Diplomatic",-57321.0964202881,-3577.57070660592,0
"bolivia",8,"Scenario_D","inside",193.533432006836,211.821685791016,"producer","qes","Diplomatic",2324437.38555908,498030.143737793,0
"bolivia",7,"Scenario_D","inside",196.384429931641,193.533432006836,"producer","qes","Diplomatic",2324256.82830811,498331.283569336,0
"bolivia",1,"Scenario_D","inside",-1.96027779579163,179.570877075195,"producer","qes","Diplomatic",2327167.71697998,498930.515289307,0
"bolivia",4,"Scenario_D","inside",191.039108276367,-44.6249885559082,"producer","qes","Diplomatic",-68129.9321651459,-3770.60109376908,0
"bolivia",10,"Scenario_D","inside",191.356048583984,-37.2783164978027,"producer","qes","Diplomatic",-55630.3540468216,-3445.00711560249,0
"bolivia",11,"Scenario_D","inside",-37.2783164978027,177.833282470703,"producer","qes","Diplomatic",2327144.76394653,498892.00592041,0
"bolivia",20,"Scenario_D","inside",190.997344970703,191.005569458008,"producer","qes","Diplomatic",2324013.5421753,498278.964996338,0
"bolivia",2,"Scenario_D","inside",179.570877075195,206.865936279297,"producer","qes","Diplomatic",2324501.71279907,498404.335021973,0
"bolivia",19,"Scenario_D","inside",191.005569458008,190.997344970703,"producer","qes","Diplomatic",2324016.96014405,498279.655456542,0
"bolivia",18,"Scenario_D","inside",195.281723022461,191.005569458008,"producer","qes","Diplomatic",2324013.5421753,498278.964996338,0
"brasil",1,"Scenario_D","inside",-77.0396118164062,-181.878662109375,"producer","qes","Diplomatic",6394590.14892578,656087.768554688,0
"brasil",3,"Scenario_D","inside",-248.435485839844,-388.287841796875,"producer","qes","Diplomatic",6338549.31640624,654746.826171875,0
"brasil",12,"Scenario_D","inside",-70.3278884887695,-124.129753112793,"producer","qes","Diplomatic",6317199.95117187,644448.73046875,0
"brasil",15,"Scenario_D","inside",-219.330444335938,-405.377197265625,"producer","qes","Diplomatic",6339532.34863281,654688.232421875,0
"brasil",7,"Scenario_D","inside",-785.972900390625,-580.647094726562,"producer","qes","Diplomatic",6349534.91210938,654446.166992188,0
"brasil",17,"Scenario_D","inside",-351.122619628906,-257.534973144531,"producer","qes","Diplomatic",6317671.56982422,644715.515136719,0
"brasil",6,"Scenario_D","inside",-418.034729003906,-785.972900390625,"producer","qes","Diplomatic",-98075.019836426,320.387661457062,0
"brasil",18,"Scenario_D","inside",-257.534973144531,-420.077880859375,"producer","qes","Diplomatic",6338529.84619141,654810.241699219,0
"brasil",9,"Scenario_D","inside",-265.434387207031,-270.964080810547,"producer","qes","Diplomatic",6333688.23242188,654265.258789062,0
"brasil",11,"Scenario_D","inside",-255.943481445312,-70.3278884887695,"producer","qes","Diplomatic",6367672.72949219,656043.090820312,0
"brasil",2,"Scenario_D","inside",-181.878662109375,-248.435485839844,"producer","qes","Diplomatic",6372150.14648438,654355.163574219,0
"brasil",10,"Scenario_D","inside",-270.964080810547,-255.943481445312,"producer","qes","Diplomatic",6334707.70263671,654143.981933594,0
"brasil",8,"Scenario_D","inside",-580.647094726562,-265.434387207031,"producer","qes","Diplomatic",6350938.04931641,643781.860351562,0
"brasil",0,"Scenario_D","inside",0,-77.0396118164062,"producer","qes","Diplomatic",-16221.2319374084,-86.7406576871872,0
"brasil",20,"Scenario_D","inside",-419.770477294922,-420.077880859375,"producer","qes","Diplomatic",6338529.84619141,654810.241699219,0
"brasil",13,"Scenario_D","inside",-124.129753112793,-351.122619628906,"producer","qes","Diplomatic",6344885.7421875,654984.497070312,0
"brasil",19,"Scenario_D","inside",-420.077880859375,-419.770477294922,"producer","qes","Diplomatic",6340859.06982421,654917.785644531,0
"brasil",4,"Scenario_D","inside",-388.287841796875,-4.52157402038574,"producer","qes","Diplomatic",6357535.33935547,646899.291992188,0
"brasil",5,"Scenario_D","outside",-4.52157402038574,-418.034729003906,"producer","qes","Diplomatic",6338523.55957032,654809.326171875,0
"brasil",16,"Scenario_D","inside",-405.377197265625,-351.122619628906,"producer","qes","Diplomatic",6344885.7421875,654984.497070312,0
"brasil",14,"Scenario_D","inside",-351.122619628906,-219.330444335938,"producer","qes","Diplomatic",6371513.18359374,656524.230957031,0
"cafr",1,"Scenario_D","outside",2.68844437599182,20.7095565795898,"non-producer","qes","Diplomatic",-26927.9034771025,0,0
"cafr",2,"Scenario_D","outside",20.7095565795898,7.19695663452148,"non-producer","qes","Diplomatic",-19481.7437189631,0,0
"cafr",9,"Scenario_D","outside",1.57446563243866,14.2891416549683,"non-producer","qes","Diplomatic",-22798.8546672277,0,0
"cafr",4,"Scenario_D","outside",10.6098585128784,14.0673532485962,"non-producer","qes","Diplomatic",-18485.6530297548,0,0
"cafr",20,"Scenario_D","outside",9.67622566223145,9.69440650939941,"non-producer","qes","Diplomatic",-16419.8967071716,0,0
"cafr",6,"Scenario_D","outside",9.87092590332031,7.33124589920044,"non-producer","qes","Diplomatic",-9593.84062583558,0,0
"cafr",13,"Scenario_D","outside",14.5556564331055,11.8721618652344,"non-producer","qes","Diplomatic",-19063.8040849008,0,0
"cafr",5,"Scenario_D","outside",14.0673532485962,9.87092590332031,"non-producer","qes","Diplomatic",-16577.9458328616,0,0
"cafr",11,"Scenario_D","outside",12.3495750427246,19.0297603607178,"non-producer","qes","Diplomatic",-24511.7183625698,0,0
"cafr",8,"Scenario_D","outside",8.68966865539551,1.57446563243866,"non-producer","qes","Diplomatic",-12177.609913866,0,0
"cafr",7,"Scenario_D","outside",7.33124589920044,8.68966865539551,"non-producer","qes","Diplomatic",-16416.2022753153,0,0
"cafr",3,"Scenario_D","outside",7.19695663452148,10.6098585128784,"non-producer","qes","Diplomatic",-16500.1528292196,0,0
"cafr",14,"Scenario_D","outside",11.8721618652344,14.3479652404785,"non-producer","qes","Diplomatic",-18174.9781335239,0,0
"cafr",10,"Scenario_D","outside",14.2891416549683,12.3495750427246,"non-producer","qes","Diplomatic",-21794.6525975131,0,0
"cafr",15,"Scenario_D","outside",14.3479652404785,7.76142883300781,"non-producer","qes","Diplomatic",-15420.0978663284,0,0
"cafr",16,"Scenario_D","outside",7.76142883300781,11.8721618652344,"non-producer","qes","Diplomatic",-19063.8040849008,0,0
"cafr",17,"Scenario_D","outside",11.8721618652344,11.2112150192261,"non-producer","qes","Diplomatic",-18482.4103657156,0,0
"cafr",18,"Scenario_D","outside",11.2112150192261,9.69440650939941,"non-producer","qes","Diplomatic",-16419.8967071716,0,0
"cafr",12,"Scenario_D","outside",19.0297603607178,14.5556564331055,"non-producer","qes","Diplomatic",-22057.5010133907,0,0
"cafr",0,"Scenario_D","outside",0,2.68844437599182,"non-producer","qes","Diplomatic",1185.55582244153,0,0
"cafr",19,"Scenario_D","outside",9.69440650939941,9.67622566223145,"non-producer","qes","Diplomatic",-16404.6371264849,0,0
"canada",1,"Scenario_D","inside",27.3234519958496,-140.527435302734,"non-producer","qes","Diplomatic",0,1828991.1929369,48256.2169032171
"canada",2,"Scenario_D","inside",-140.527435302734,80.9908676147461,"non-producer","qes","Diplomatic",0,984165.923953057,27791.9438299723
"canada",8,"Scenario_D","inside",15.4141130447388,96.4471435546875,"non-producer","qes","Diplomatic",0,991014.024198056,28529.453931842
"canada",10,"Scenario_D","inside",71.8241271972656,69.170036315918,"non-producer","qes","Diplomatic",0,1520852.40662098,42458.8797697797
"canada",16,"Scenario_D","inside",61.6304016113281,67.710090637207,"non-producer","qes","Diplomatic",0,1632482.4540019,45435.6713034213
"canada",15,"Scenario_D","inside",29.3655433654785,61.6304016113281,"non-producer","qes","Diplomatic",0,1639031.42857552,45949.345911853
"canada",6,"Scenario_D","inside",64.0591049194336,148.9052734375,"non-producer","qes","Diplomatic",0,1129643.40859652,32408.5507346317
"canada",19,"Scenario_D","inside",64.2934951782227,65.2962112426758,"non-producer","qes","Diplomatic",0,1687099.01630878,47108.7210914121
"canada",17,"Scenario_D","inside",67.710090637207,68.8122711181641,"non-producer","qes","Diplomatic",0,1608791.92012548,45017.6132740453
"canada",9,"Scenario_D","inside",96.4471435546875,71.8241271972656,"non-producer","qes","Diplomatic",0,1568734.14516449,43623.6767563969
"canada",14,"Scenario_D","inside",67.710090637207,29.3655433654785,"non-producer","qes","Diplomatic",0,1551664.42692279,43902.2942380979
"canada",13,"Scenario_D","inside",83.6301879882812,67.710090637207,"non-producer","qes","Diplomatic",0,1632482.4540019,45435.6713034213
"canada",7,"Scenario_D","inside",148.9052734375,15.4141130447388,"non-producer","qes","Diplomatic",0,1540893.3674097,42486.6488957777
"canada",11,"Scenario_D","inside",69.170036315918,38.0997161865234,"non-producer","qes","Diplomatic",0,1436725.34298897,40514.7092193365
"canada",12,"Scenario_D","inside",38.0997161865234,83.6301879882812,"non-producer","qes","Diplomatic",0,1510087.50665188,42159.8139647394
"canada",18,"Scenario_D","inside",68.8122711181641,64.2934951782227,"non-producer","qes","Diplomatic",0,1686838.78189326,47106.7096758634
"canada",0,"Scenario_D","outside",0,27.3234519958496,"non-producer","qes","Diplomatic",0,-21352.4610446766,-585.698619193863
"canada",20,"Scenario_D","inside",65.2962112426758,64.2934951782227,"non-producer","qes","Diplomatic",0,1686838.78189326,47106.7096758634
"canada",5,"Scenario_D","inside",35.6394538879395,64.0591049194336,"non-producer","qes","Diplomatic",0,1687853.12891006,47113.8390479609
"canada",4,"Scenario_D","inside",72.2535858154297,35.6394538879395,"non-producer","qes","Diplomatic",0,1370579.34159041,39371.4248463511
"canada",3,"Scenario_D","inside",80.9908676147461,72.2535858154297,"non-producer","qes","Diplomatic",0,1665725.60483218,46449.7517896816
"china",0,"Scenario_D","outside",0,20.4911212921143,"non-producer","qes","Diplomatic",76.0088339447975,3264.88438725937,144.64395250252
"china",11,"Scenario_D","inside",3664.07788085938,3614.49462890625,"non-producer","qes","Diplomatic",-738.162875175476,-33453.2904215157,-1455.18687879666
"china",2,"Scenario_D","inside",3692.791015625,3002.16723632812,"non-producer","qes","Diplomatic",-532.748103141785,-13438.1818547845,214.944639243185
"china",1,"Scenario_D","outside",20.4911212921143,3692.791015625,"non-producer","qes","Diplomatic",-642.689287662506,-20837.6772943884,-272.30741456151
"china",7,"Scenario_D","outside",2176.94311523438,3918.76782226562,"non-producer","qes","Diplomatic",-271.045785397292,-1089.07763473689,891.507637919858
"china",20,"Scenario_D","inside",3770.77734375,3772.10864257812,"non-producer","qes","Diplomatic",-471.850782632828,-19517.7129916847,-631.691843969747
"china",3,"Scenario_D","inside",3002.16723632812,3671.78369140625,"non-producer","qes","Diplomatic",-406.340882182122,-17378.7115244195,-585.190456127748
"china",15,"Scenario_D","inside",3684.20825195312,3731.388671875,"non-producer","qes","Diplomatic",-455.983206629753,-18964.244893752,-621.186312753707
"china",19,"Scenario_D","inside",3772.10864257812,3770.77734375,"non-producer","qes","Diplomatic",-471.19714319706,-19492.6992757246,-630.896457703784
"china",6,"Scenario_D","outside",3778.62573242188,2176.94311523438,"non-producer","qes","Diplomatic",-638.250917196274,-26453.0184995383,-1138.6848401744
"china",5,"Scenario_D","inside",3479.52807617188,3778.62573242188,"non-producer","qes","Diplomatic",-486.096650362015,-20080.0552712753,-653.655730653554
"china",14,"Scenario_D","inside",3662.392578125,3684.20825195312,"non-producer","qes","Diplomatic",-436.492219567298,-20388.1632988341,-861.346371704713
"china",17,"Scenario_D","inside",3662.392578125,3656.18383789062,"non-producer","qes","Diplomatic",-593.230336904526,-24874.4875798001,-895.040574017912
"china",12,"Scenario_D","inside",3614.49462890625,3604.78344726562,"non-producer","qes","Diplomatic",-769.345194101334,-32528.0380304903,-1237.99731815233
"china",10,"Scenario_D","inside",3705.0546875,3664.07788085938,"non-producer","qes","Diplomatic",-764.407098293304,-32321.8425298109,-1227.64781117439
"china",4,"Scenario_D","inside",3671.78369140625,3479.52807617188,"non-producer","qes","Diplomatic",-509.142339229584,-23693.6374832876,-1115.67291943357
"china",8,"Scenario_D","inside",3918.76782226562,2972.19482421875,"non-producer","qes","Diplomatic",-173.210861161351,1816.15213770419,872.022673487664
"china",18,"Scenario_D","inside",3656.18383789062,3772.10864257812,"non-producer","qes","Diplomatic",-471.850782632828,-19517.7129916847,-631.691843969747
"china",16,"Scenario_D","inside",3731.388671875,3662.392578125,"non-producer","qes","Diplomatic",-531.350970268249,-22798.0575542897,-846.512967487798
"china",9,"Scenario_D","inside",2972.19482421875,3705.0546875,"non-producer","qes","Diplomatic",-780.615359544754,-32887.497112155,-1238.47767850384
"china",13,"Scenario_D","inside",3604.78344726562,3662.392578125,"non-producer","qes","Diplomatic",-531.350970268249,-22798.0575542897,-846.512967487798
"colombia",14,"Scenario_D","outside",-9.99240493774414,-1169.64099121094,"producer","qes","Diplomatic",2224419.09503937,204134.358644485,0
"colombia",11,"Scenario_D","outside",-2.35678863525391,-1156.68200683594,"producer","qes","Diplomatic",2220852.37264633,203544.746637345,0
"colombia",9,"Scenario_D","outside",-1.49226450920105,20.9930801391602,"producer","qes","Diplomatic",-27356.2856698409,-3116.85026297346,0
"colombia",15,"Scenario_D","outside",-1169.64099121094,-28.230489730835,"producer","qes","Diplomatic",-26910.0641654805,-3095.08957760408,0
"colombia",20,"Scenario_D","outside",-5.90957498550415,-5.02702808380127,"producer","qes","Diplomatic",-28544.8515499011,-3294.9990965426,0
"colombia",17,"Scenario_D","outside",-9.99240493774414,9.70909881591797,"producer","qes","Diplomatic",-28356.5309839323,-3258.70254077018,0
"colombia",0,"Scenario_D","inside",0,-48.7933959960938,"producer","qes","Diplomatic",-3415.16454197699,-454.729142424185,0
"colombia",13,"Scenario_D","inside",22.8261833190918,-9.99240493774414,"producer","qes","Diplomatic",-28948.8340495154,-3324.92445921525,0
"colombia",8,"Scenario_D","outside",-2.91533946990967,-1.49226450920105,"producer","qes","Diplomatic",-21468.3216144331,-2498.50272247568,0
"colombia",4,"Scenario_D","outside",-22.8504066467285,-1183.10095214844,"producer","qes","Diplomatic",2220342.37289429,203418.499946595,0
"colombia",16,"Scenario_D","outside",-28.230489730835,-9.99240493774414,"producer","qes","Diplomatic",-28948.8340495154,-3324.92445921525,0
"colombia",18,"Scenario_D","outside",9.70909881591797,-5.02702808380127,"producer","qes","Diplomatic",-28544.8515499011,-3294.9990965426,0
"colombia",5,"Scenario_D","outside",-1183.10095214844,-4.98615503311157,"producer","qes","Diplomatic",-28555.3877996281,-3295.83407659083,0
"colombia",10,"Scenario_D","inside",20.9930801391602,-2.35678863525391,"producer","qes","Diplomatic",-25720.9801720455,-2917.26904781536,0
"colombia",2,"Scenario_D","outside",-1171.00341796875,28.6886138916016,"producer","qes","Diplomatic",-20178.5029126331,-2302.25204396993,0
"colombia",12,"Scenario_D","outside",-1156.68200683594,22.8261833190918,"producer","qes","Diplomatic",-26818.9944876358,-3056.19717622175,0
"colombia",3,"Scenario_D","inside",28.6886138916016,-22.8504066467285,"producer","qes","Diplomatic",-28944.2114210688,-3339.59384821355,0
"colombia",1,"Scenario_D","outside",-48.7933959960938,-1171.00341796875,"producer","qes","Diplomatic",2208680.84549903,199190.249443054,0
"colombia",19,"Scenario_D","outside",-5.02702808380127,-5.90957498550415,"producer","qes","Diplomatic",-28590.7033430412,-3300.18426151946,0
"colombia",6,"Scenario_D","outside",-4.98615503311157,1.6416757106781,"producer","qes","Diplomatic",-22459.4002086669,-2627.69508128986,0
"colombia",7,"Scenario_D","outside",1.6416757106781,-2.91533946990967,"producer","qes","Diplomatic",-25327.8487999923,-2933.66983672604,0
"drc",6,"Scenario_D","outside",4.60485219955444,4.59047222137451,"producer","qes","Diplomatic",-1836.93557977677,0,0
"drc",17,"Scenario_D","outside",6.08182621002197,4.55915689468384,"producer","qes","Diplomatic",-9401.99565887451,0,0
"drc",11,"Scenario_D","outside",4.07341957092285,4.75056886672974,"producer","qes","Diplomatic",-20074.9006271363,0,0
"drc",2,"Scenario_D","outside",5.36784553527832,3.6106390953064,"producer","qes","Diplomatic",-9527.47297286987,0,0
"drc",7,"Scenario_D","outside",4.59047222137451,4.20742702484131,"producer","qes","Diplomatic",-7272.92060852051,0,0
"drc",4,"Scenario_D","outside",4.28330707550049,4.58748054504395,"producer","qes","Diplomatic",-15288.1112098694,0,0
"drc",1,"Scenario_D","outside",-1.87368714809418,5.36784553527832,"producer","qes","Diplomatic",-18542.8466796875,0,0
"drc",0,"Scenario_D","outside",0,-1.87368714809418,"producer","qes","Diplomatic",3709.32984352112,0,0
"drc",8,"Scenario_D","outside",4.20742702484131,2.31917762756348,"producer","qes","Diplomatic",-5221.59457206726,0,0
"drc",18,"Scenario_D","outside",4.55915689468384,4.66076707839966,"producer","qes","Diplomatic",-8753.7271976471,0,0
"drc",12,"Scenario_D","outside",4.75056886672974,4.22470617294312,"producer","qes","Diplomatic",-13131.2971115112,0,0
"drc",19,"Scenario_D","outside",4.66076707839966,4.62537002563477,"producer","qes","Diplomatic",-8740.9508228302,0,0
"drc",3,"Scenario_D","outside",3.6106390953064,4.28330707550049,"producer","qes","Diplomatic",-7237.84232139587,0,0
"drc",10,"Scenario_D","outside",4.3567967414856,4.07341957092285,"producer","qes","Diplomatic",-13114.9702072144,0,0
"drc",20,"Scenario_D","outside",4.62537002563477,4.66076707839966,"producer","qes","Diplomatic",-8753.7271976471,0,0
"drc",14,"Scenario_D","outside",6.08182621002197,4.98480558395386,"producer","qes","Diplomatic",-15267.982006073,0,0
"drc",13,"Scenario_D","outside",4.22470617294312,6.08182621002197,"producer","qes","Diplomatic",-5921.73767089844,0,0
"drc",9,"Scenario_D","outside",2.31917762756348,4.3567967414856,"producer","qes","Diplomatic",-13505.8279037475,0,0
"drc",5,"Scenario_D","outside",4.58748054504395,4.60485219955444,"producer","qes","Diplomatic",-8773.5915184021,0,0
"drc",16,"Scenario_D","outside",4.38001728057861,6.08182621002197,"producer","qes","Diplomatic",-5921.73767089844,0,0
"drc",15,"Scenario_D","outside",4.98480558395386,4.38001728057861,"producer","qes","Diplomatic",-8359.73405838012,0,0
"eafr",20,"Scenario_D","inside",-3.38878631591797,-6.0042724609375,"non-producer","qes","Diplomatic",3239.92488530348,608.164250850677,0
"eafr",15,"Scenario_D","outside",51.4227561950684,-5.14935874938965,"non-producer","qes","Diplomatic",3275.54875961505,565.795242786407,0
"eafr",17,"Scenario_D","inside",-222.327606201172,9.6899938583374,"non-producer","qes","Diplomatic",2491.65626491594,282.087691128254,0
"eafr",0,"Scenario_D","outside",0,12.2325763702393,"non-producer","qes","Diplomatic",487.062365864403,-183.706291019917,0
"eafr",18,"Scenario_D","inside",9.6899938583374,-6.0042724609375,"non-producer","qes","Diplomatic",3239.92488530348,608.164250850677,0
"eafr",12,"Scenario_D","outside",108.753227233887,55.4302673339844,"non-producer","qes","Diplomatic",-461.863515738514,-563.782200217247,0
"eafr",8,"Scenario_D","inside",-8.59066390991211,-27.4475631713867,"non-producer","qes","Diplomatic",3451.65124157211,-100.503236986697,0
"eafr",3,"Scenario_D","inside",-120.399314880371,-8.59323120117188,"non-producer","qes","Diplomatic",3843.38113297417,686.443746089935,0
"eafr",4,"Scenario_D","inside",-8.59323120117188,73.8995666503906,"non-producer","qes","Diplomatic",6237.9993929062,-771.482482552529,0
"eafr",10,"Scenario_D","inside",50.5711936950684,51.4452438354492,"non-producer","qes","Diplomatic",-399.887321997084,-548.900485038757,0
"eafr",2,"Scenario_D","inside",-23.6955318450928,-120.399314880371,"non-producer","qes","Diplomatic",2354.19667186216,2199.35935735702,0
"eafr",13,"Scenario_D","inside",55.4302673339844,-222.327606201172,"non-producer","qes","Diplomatic",7776.51910809801,4873.00288677215,0
"eafr",14,"Scenario_D","inside",-222.327606201172,51.4227561950684,"non-producer","qes","Diplomatic",6683.88462078292,-346.186641603708,0
"eafr",1,"Scenario_D","outside",12.2325763702393,-23.6955318450928,"non-producer","qes","Diplomatic",5261.27872779034,1167.73355007172,0
"eafr",5,"Scenario_D","outside",73.8995666503906,-6.06012868881226,"non-producer","qes","Diplomatic",3218.44031845103,602.707266807557,0
"eafr",11,"Scenario_D","inside",51.4452438354492,108.753227233887,"non-producer","qes","Diplomatic",3045.30382360099,-1438.65701556206,0
"eafr",16,"Scenario_D","inside",-5.14935874938965,-222.327606201172,"non-producer","qes","Diplomatic",7776.51910809801,4873.00288677215,0
"eafr",19,"Scenario_D","inside",-6.0042724609375,-3.38878631591797,"non-producer","qes","Diplomatic",3222.38364542136,582.910925149918,0
"eafr",6,"Scenario_D","inside",-6.06012868881226,-171.146697998047,"non-producer","qes","Diplomatic",4365.65131833777,4052.16181278229,0
"eafr",7,"Scenario_D","inside",-171.146697998047,-8.59066390991211,"non-producer","qes","Diplomatic",3588.66436316748,460.040688514709,0
"eafr",9,"Scenario_D","inside",-27.4475631713867,50.5711936950684,"non-producer","qes","Diplomatic",-432.333170116181,-506.794035434723,0
"eastasia",10,"Scenario_D","outside",192.871734619141,189.583770751953,"non-producer","qes","Diplomatic",-96.7680439352989,39643.0656909942,-1172.15967178345
"eastasia",0,"Scenario_D","outside",0,-1.78606986999512,"non-producer","qes","Diplomatic",4.27847867831588,275.712989270687,32.8939687460661
"eastasia",3,"Scenario_D","outside",132.206451416016,192.758560180664,"non-producer","qes","Diplomatic",-86.147204041481,41801.1820316315,-1094.68784928322
"eastasia",9,"Scenario_D","outside",133.440414428711,192.871734619141,"non-producer","qes","Diplomatic",-99.177211523056,40052.2332191467,-1200.38932561874
"eastasia",7,"Scenario_D","outside",136.605728149414,176.244995117188,"non-producer","qes","Diplomatic",-93.2274386286736,30208.6905241013,-1099.23097491264
"eastasia",17,"Scenario_D","outside",192.742523193359,194.818771362305,"non-producer","qes","Diplomatic",-91.740258038044,40950.5655765533,-1115.51284790039
"eastasia",2,"Scenario_D","outside",163.939880371094,132.206451416016,"non-producer","qes","Diplomatic",-80.4802179336548,23552.6822805405,-965.259909629821
"eastasia",8,"Scenario_D","outside",176.244995117188,133.440414428711,"non-producer","qes","Diplomatic",-68.7699392437935,26124.2578029633,-870.094656944275
"eastasia",18,"Scenario_D","outside",194.818771362305,198.655517578125,"non-producer","qes","Diplomatic",-88.9251530170441,42025.6347656251,-1103.09275984764
"eastasia",4,"Scenario_D","outside",192.758560180664,190.389266967773,"non-producer","qes","Diplomatic",-85.633397102356,34155.4472446441,-884.427279233933
"eastasia",6,"Scenario_D","outside",198.8125,136.605728149414,"non-producer","qes","Diplomatic",-62.2028075158596,38386.150598526,-816.538780927658
"eastasia",19,"Scenario_D","outside",198.655517578125,198.646865844727,"non-producer","qes","Diplomatic",-88.8553708791733,42051.5773296356,-1103.17850112915
"eastasia",20,"Scenario_D","outside",198.646865844727,198.655517578125,"non-producer","qes","Diplomatic",-88.9251530170441,42025.6347656251,-1103.09275984764
"eastasia",11,"Scenario_D","outside",189.583770751953,193.348693847656,"non-producer","qes","Diplomatic",-99.0370959043503,34414.5035743713,-1051.50404572487
"eastasia",16,"Scenario_D","outside",195.381164550781,192.742523193359,"non-producer","qes","Diplomatic",-93.0693745613098,40559.7174167633,-1160.33813357353
"eastasia",5,"Scenario_D","outside",190.389266967773,198.8125,"non-producer","qes","Diplomatic",-89.346706867218,41994.8363304139,-1108.56193304062
"eastasia",12,"Scenario_D","outside",193.348693847656,189.024566650391,"non-producer","qes","Diplomatic",-95.6023037433624,39898.4270095825,-1157.76467323303
